year,location_code,location_name_short_en,location_id,hs_product_name_short_en,export_value,import_value
2004,ESP,Spain,71,Vehicles,19450836765,23074955638
2004,FRA,France,77,Agriculture,32960625248,36482953561
2004,FRA,France,77,Chemicals,46166813826,45848764492
2004,FRA,France,77,Electronics,5695221343,8465858792
2004,FRA,France,77,Machinery,33245604691,45444281814
2004,FRA,France,77,Metals,9561235880,13982951425
2004,FRA,France,77,Other,1720811776,8354411008
2004,FRA,France,77,Vehicles,47104949403,49378018389
2004,GBR,United Kingdom,81,Agriculture,5298440807,5067256362
2004,GBR,United Kingdom,81,Chemicals,27607171556,29415779147
2004,GBR,United Kingdom,81,Electronics,4644674710,8176823326
2004,GBR,United Kingdom,81,Machinery,31008696127,39516575393
2004,GBR,United Kingdom,81,Minerals,362202654,13050509447
2004,GBR,United Kingdom,81,Vehicles,18139924874,34561596192
2004,HKG,Hong Kong,97,Agriculture,6991933998,7654402605
2004,HKG,Hong Kong,97,Chemicals,12498286588,4295516112
2004,HKG,Hong Kong,97,Electronics,64859947023,66307722669
2004,HKG,Hong Kong,97,Machinery,42043288385,40963398416
2004,HKG,Hong Kong,97,Metals,6012832120,4052640865
2004,HKG,Hong Kong,97,Textiles,26241243923,24030629651
2004,IND,India,104,Minerals,141141096,25936892974
2004,IRL,Ireland,106,Agriculture,5067256362,5298440807
2004,IRL,Ireland,106,Chemicals,42627573645,3588799579
2004,IRN,Iran,107,Minerals,11922796470,2707760
2004,ISR,Israel,110,Stone,7047138147,3028605990
2004,ITA,Italy,111,Agriculture,12820030099,14360488270
2004,ITA,Italy,111,Chemicals,12062620405,18380142448
2004,ITA,Italy,111,Machinery,17478961956,16085302159
2004,ITA,Italy,111,Metals,5424730622,5286642379
2004,ITA,Italy,111,Other,3898248704,11585710080
2004,ITA,Italy,111,Vehicles,11591747973,21024771230
2004,JPN,Japan,114,Agriculture,2527963919,23612937274
2004,JPN,Japan,114,Chemicals,30339179327,15014655370
2004,JPN,Japan,114,Electronics,82647194041,41876494920
2004,JPN,Japan,114,Machinery,106905698067,47445815548
2004,JPN,Japan,114,Metals,15785374577,7439529469
2004,JPN,Japan,114,Minerals,12721579,33737942284
2004,JPN,Japan,114,Textiles,3756612042,20887318606
2004,JPN,Japan,114,Vehicles,46108153597,6511029372
2004,KOR,South Korea,121,Chemicals,12050157778,9691246904
2004,KOR,South Korea,121,Electronics,34632487275,24296366353
2004,KOR,South Korea,121,Machinery,23649063920,22997333313
2004,KOR,South Korea,121,Metals,8371495793,11782086913
2004,KOR,South Korea,121,Minerals,4426379,10535296616
2004,KOR,South Korea,121,Vehicles,11627552288,2198355915
2004,MEX,Mexico,138,Agriculture,10134219703,12600381353
2004,MEX,Mexico,138,Chemicals,5167507433,17256427177
2004,MEX,Mexico,138,Electronics,38182059242,22789744653
2004,MEX,Mexico,138,Machinery,26979276287,23162687116
2004,MEX,Mexico,138,Metals,6965072244,7457262837
2004,MEX,Mexico,138,Minerals,20621157721,3627350683
2004,MEX,Mexico,138,Other,6230794240,3913794816
2004,MEX,Mexico,138,Textiles,14071516808,6537909012
2004,MEX,Mexico,138,Vehicles,26720416435,11945520105
2004,MYS,Malaysia,153,Electronics,32767182205,24031190855
2004,MYS,Malaysia,153,Machinery,16437730408,7753728539
2004,NGA,Nigeria,159,Minerals,16211970025,24987450
2004,NLD,Netherlands,162,Agriculture,28948880615,19394966925
2004,NLD,Netherlands,162,Chemicals,19238705855,16198321532
2004,NLD,Netherlands,162,Electronics,7193150820,4093621020
2004,NLD,Netherlands,162,Machinery,22834922804,20825669958
2004,NLD,Netherlands,162,Metals,5211199262,5134621670
2004,NLD,Netherlands,162,Minerals,23926692629,19937350068
2004,NLD,Netherlands,162,Other,21389906432,17548979200
2004,NOR,Norway,163,Minerals,13050509447,362202654
2004,PRT,Portugal,179,Other,480372256,10650321920
2004,RUS,Russian Federation,186,Minerals,21793776525,66570348
2004,SAU,Saudi Arabia,188,Minerals,48301064033,30335449
2004,SGP,Singapore,192,Electronics,37599524819,35915825954
2004,SGP,Singapore,192,Machinery,14752467840,11896327390
2004,TWN,Taiwan,249,Chemicals,10237180339,1229516815
2004,TWN,Taiwan,249,Electronics,57264372974,26735811649
2004,TWN,Taiwan,249,Machinery,29543814875,25404643463
2004,USA,United States of America,231,Agriculture,52002763488,68494321795
2004,USA,United States of America,231,Chemicals,87317384842,107200898691
2004,USA,United States of America,231,Electronics,92170943220,172392064080
2004,USA,United States of America,231,Machinery,156231310232,246620935794
2004,USA,United States of America,231,Metals,23799114899,36539740221
2004,USA,United States of America,231,Minerals,10535253600,131599664132
2004,USA,United States of America,231,Other,9427944192,20448729088
2004,USA,United States of America,231,Stone,3028605990,7047138147
2004,USA,United States of America,231,Textiles,15992825986,82105993219
2004,USA,United States of America,231,Vehicles,80704907147,189151509415
2004,VEN,Venezuela,236,Minerals,22576732009,154965752
2005,ANS,Undeclared Countries,250,Minerals,49096325720,32312290186
2005,ANS,Undeclared Countries,250,Other,41549119488,20258836992
2005,ARE,United Arab Emirates,7,Minerals,35892683831,36734709
2005,ARE,United Arab Emirates,7,Other,0,12735821824
2005,AUS,Australia,14,Minerals,14554995282,314648762
2005,AUT,Austria,15,Agriculture,4373899797,6472267232
2005,AUT,Austria,15,Chemicals,2957357438,7230089061
2005,AUT,Austria,15,Machinery,7185225273,11040895707
2005,AUT,Austria,15,Metals,4913655246,5575444464
2005,AUT,Austria,15,Vehicles,4731616164,6726785362
2005,BEL,Belgium,18,Agriculture,23753345858,19080117906
2005,BEL,Belgium,18,Chemicals,65653786793,65573163653
2005,BEL,Belgium,18,Machinery,4673972505,6519371427
2005,BEL,Belgium,18,Metals,13491883719,7373093228
2005,BEL,Belgium,18,Minerals,6252038206,22490760655
2005,BEL,Belgium,18,Vehicles,17054206806,13936923812
2005,CAN,Canada,39,Agriculture,44890078598,22298806437
2005,CAN,Canada,39,Chemicals,27536836140,28965170255
2005,CAN,Canada,39,Electronics,11870653860,21365639628
2005,CAN,Canada,39,Machinery,24398845213,47105014692
2005,CAN,Canada,39,Metals,21414551607,16047295464
2005,CAN,Canada,39,Minerals,69878684822,9654516567
2005,CAN,Canada,39,Other,14914228224,5863057920
2005,CAN,Canada,39,Textiles,9949949831,7630512706
2005,CAN,Canada,39,Vehicles,69104146725,46725062010
2005,CHE,Switzerland,41,Chemicals,7327165056,7152663555
2005,CHE,Switzerland,41,Machinery,8146476745,8418647497
2005,CHN,China,43,Agriculture,35694637647,14560226914
2005,CHN,China,43,Chemicals,29080000084,56413663315
2005,CHN,China,43,Electronics,153021127367,160259064877
2005,CHN,China,43,Machinery,180497316150,114429025476
2005,CHN,China,43,Metals,30856623906,27217565692
2005,CHN,China,43,Textiles,112495265578,18296077772
2005,CHN,China,43,Vehicles,4867522174,5205572672
2005,DEU,Germany,61,Agriculture,36519812535,41775544145
2005,DEU,Germany,61,Chemicals,102328541553,99594526046
2005,DEU,Germany,61,Electronics,38503514274,40958655116
2005,DEU,Germany,61,Machinery,141423433495,107918341220
2005,DEU,Germany,61,Metals,29567953829,29454739388
2005,DEU,Germany,61,Minerals,8514208033,38162697571
2005,DEU,Germany,61,Vehicles,117739784214,56543293698
2005,DZA,Algeria,66,Minerals,10319171725,73405094
2005,ESP,Spain,71,Agriculture,7158804264,6257261520
2005,ESP,Spain,71,Chemicals,7173341258,13423408884
2005,ESP,Spain,71,Machinery,5497671596,17734377745
2005,ESP,Spain,71,Vehicles,20097052019,24966628753
2005,FRA,France,77,Agriculture,40390812037,41518087803
2005,FRA,France,77,Chemicals,48205141564,48819339989
2005,FRA,France,77,Electronics,5884506645,8725729911
2005,FRA,France,77,Machinery,34503146155,48931211563
2005,FRA,France,77,Metals,10326000767,15240579193
2005,FRA,France,77,Vehicles,39645629786,46980962379
2005,GBR,United Kingdom,81,Agriculture,8748714379,12065095621
2005,GBR,United Kingdom,81,Chemicals,28616394848,30914104833
2005,GBR,United Kingdom,81,Electronics,4291697473,7912001982
2005,GBR,United Kingdom,81,Machinery,34133106713,49791298735
2005,GBR,United Kingdom,81,Minerals,705817438,20157966540
2005,GBR,United Kingdom,81,Textiles,130655047,10351316281
2005,GBR,United Kingdom,81,Vehicles,21954091880,40490815533
2005,HKG,Hong Kong,97,Agriculture,6674821320,7990503345
2005,HKG,Hong Kong,97,Chemicals,13428631449,5232249495
2005,HKG,Hong Kong,97,Electronics,78059868653,86590278002
2005,HKG,Hong Kong,97,Machinery,49257050263,48465308630
2005,HKG,Hong Kong,97,Metals,6395285067,4455519410
2005,HKG,Hong Kong,97,Textiles,26462212944,23223348769
2005,HUN,Hungary,102,Machinery,6657764770,5951416490
2005,IDN,Indonesia,103,Minerals,11025687664,46180737
2005,IND,India,104,Minerals,80968546,37965981398
2005,IRL,Ireland,106,Agriculture,4999786775,5551978135
2005,IRL,Ireland,106,Chemicals,48149428596,4885811869
2005,IRN,Iran,107,Minerals,31324223319,48725175
2005,ISR,Israel,110,Stone,7907915598,3831099762
2005,ITA,Italy,111,Agriculture,13047106733,14944614394
2005,ITA,Italy,111,Chemicals,12793233099,19624383332
2005,ITA,Italy,111,Electronics,3386390142,6918970419
2005,ITA,Italy,111,Machinery,25026221134,20674549165
2005,ITA,Italy,111,Metals,5994472661,6124428463
2005,ITA,Italy,111,Minerals,643871246,10832145668
2005,ITA,Italy,111,Other,4083028480,15603420160
2005,ITA,Italy,111,Vehicles,11521083392,21938163875
2005,JPN,Japan,114,Agriculture,2797817942,24147884997
2005,JPN,Japan,114,Chemicals,42665675402,18940183701
2005,JPN,Japan,114,Electronics,83156405225,45484833325
2005,JPN,Japan,114,Machinery,109568600589,53995003573
2005,JPN,Japan,114,Metals,18183646729,9317593898
2005,JPN,Japan,114,Minerals,386288928,103717636255
2005,JPN,Japan,114,Textiles,3696442726,22531921874
2005,JPN,Japan,114,Vehicles,50025538262,6715233965
2005,KOR,South Korea,121,Chemicals,14793484229,12139198440
2005,KOR,South Korea,121,Electronics,41006688140,30763737058
2005,KOR,South Korea,121,Machinery,27849759226,25178002296
2005,KOR,South Korea,121,Metals,10038002338,14614427208
2005,KOR,South Korea,121,Minerals,1324123,14483087626
2005,KOR,South Korea,121,Vehicles,10916162221,2521753175
2005,LBY,Libya,126,Minerals,10832145668,643871246
2005,MEX,Mexico,138,Agriculture,11292955055,13923699273
2005,MEX,Mexico,138,Chemicals,5824234719,19449762904
2005,MEX,Mexico,138,Electronics,41141163653,23359585081
2005,MEX,Mexico,138,Machinery,28742257324,24274117439
2005,MEX,Mexico,138,Metals,8149273017,8817588096
2005,MEX,Mexico,138,Minerals,26855573392,5668445602
2005,MEX,Mexico,138,Other,6066507776,4211822336
2005,MEX,Mexico,138,Textiles,13702322900,6398372877
2005,MEX,Mexico,138,Vehicles,27728617319,12678144367
2005,MYS,Malaysia,153,Electronics,36249435091,25142765646
2005,MYS,Malaysia,153,Machinery,17655684577,8395010187
2005,NGA,Nigeria,159,Minerals,23767624745,28875544
2005,NLD,Netherlands,162,Agriculture,29338008754,20665324376
2005,NLD,Netherlands,162,Chemicals,23580631737,26111231348
2005,NLD,Netherlands,162,Electronics,7887873624,4506723250
2005,NLD,Netherlands,162,Machinery,24934447374,34844972745
2005,NLD,Netherlands,162,Metals,5309552650,5835234136
2005,NLD,Netherlands,162,Minerals,33144961392,31281961487
2005,NLD,Netherlands,162,Other,16175808512,13209877504
2005,NOR,Norway,163,Minerals,20157966540,705817438
2005,PHL,Philippines,174,Electronics,8624667149,1456335678
2005,QAT,Qatar,183,Minerals,10066666712,95070
2005,RUS,Russian Federation,186,Minerals,50959411234,138735571
2005,SAU,Saudi Arabia,188,Minerals,67855086061,31085988
2005,SGP,Singapore,192,Electronics,50123456448,39447782914
2005,SGP,Singapore,192,Machinery,14157261437,11830502325
2005,TWN,Taiwan,249,Chemicals,13277562660,10287171452
2005,TWN,Taiwan,249,Electronics,71785321419,34150776930
2005,TWN,Taiwan,249,Machinery,30233862853,24376693892
2005,TWN,Taiwan,249,Minerals,18392127,11637347369
2005,USA,United States of America,231,Agriculture,54993163388,73422352984
2005,USA,United States of America,231,Chemicals,103887086005,122522410498
2005,USA,United States of America,231,Electronics,94565156568,192515045914
2005,USA,United States of America,231,Machinery,170868850994,275537193582
2005,USA,United States of America,231,Metals,29188441206,43755834102
2005,USA,United States of America,231,Minerals,15635516132,188576451908
2005,USA,United States of America,231,Other,10074880256,20980736000
2005,USA,United States of America,231,Stone,3831099762,7907915598
2005,USA,United States of America,231,Textiles,16739203922,94744502669
2005,USA,United States of America,231,Vehicles,88313596427,198269707788
2005,VEN,Venezuela,236,Minerals,31221788965,181957685
2006,AGO,Angola,2,Minerals,21895042656,30641678
2006,ANS,Undeclared Countries,250,Minerals,27431535803,25320454502
2006,ANS,Undeclared Countries,250,Other,63781163236,21846710592
2006,ARE,United Arab Emirates,7,Minerals,42658244605,81024337
2006,ARE,United Arab Emirates,7,Other,0,18084683776
2006,AUS,Australia,14,Minerals,26762531130,762561389
2006,AUT,Austria,15,Agriculture,4826901357,7326284420
2006,AUT,Austria,15,Chemicals,3496459302,7979049014
2006,AUT,Austria,15,Machinery,8232838900,12495367475
2006,AUT,Austria,15,Metals,5914035979,7042905541
2006,AUT,Austria,15,Vehicles,5677081564,7418754970
2006,BEL,Belgium,18,Agriculture,24875105413,19881652371
2006,BEL,Belgium,18,Chemicals,76792264186,74714491978
2006,BEL,Belgium,18,Machinery,11610358714,10369986386
2006,BEL,Belgium,18,Metals,17082244734,9538329305
2006,BEL,Belgium,18,Minerals,8409686070,26721905434
2006,BEL,Belgium,18,Vehicles,17951549711,11487711464
2006,BRA,Brazil,32,Machinery,3258905479,6749704480
2006,CAN,Canada,39,Agriculture,44502728496,24660090034
2006,CAN,Canada,39,Chemicals,30187730938,31435934129
2006,CAN,Canada,39,Electronics,12474367934,22503142451
2006,CAN,Canada,39,Machinery,25876939195,50548342136
2006,CAN,Canada,39,Metals,27211167568,18336353133
2006,CAN,Canada,39,Minerals,75531456421,10488147025
2006,CAN,Canada,39,Other,15020250112,5907384320
2006,CAN,Canada,39,Textiles,9810036415,8252959611
2006,CAN,Canada,39,Vehicles,67759358101,50377086475
2006,CHE,Switzerland,41,Chemicals,8462568375,8184392520
2006,CHE,Switzerland,41,Machinery,8865744216,9301906077
2006,CHL,Chile,42,Other,631316800,9449688292
2006,CHN,China,43,Agriculture,39284948854,16338243001
2006,CHN,China,43,Chemicals,33600364319,64176124418
2006,CHN,China,43,Electronics,202314018991,204153944941
2006,CHN,China,43,Machinery,222785723730,139886041893
2006,CHN,China,43,Metals,44453591415,39556316633
2006,CHN,China,43,Minerals,289404190,31732058347
2006,CHN,China,43,Textiles,134326436936,19471643663
2006,CHN,China,43,Vehicles,5968037407,7445500787
2006,CZE,Czech Republic,59,Machinery,5980347016,6119879053
2006,DEU,Germany,61,Agriculture,39242270519,44653193043
2006,DEU,Germany,61,Chemicals,115169616187,112255989160
2006,DEU,Germany,61,Electronics,41126375770,51421810294
2006,DEU,Germany,61,Machinery,169953999044,134532896005
2006,DEU,Germany,61,Metals,36764891083,38183547706
2006,DEU,Germany,61,Minerals,12890615100,57533119548
2006,DEU,Germany,61,Other,2245156608,11288882176
2006,DEU,Germany,61,Textiles,374807350,10294488761
2006,DEU,Germany,61,Vehicles,134944794646,72542909815
2006,DZA,Algeria,66,Minerals,15240918437,79450145
2006,ESP,Spain,71,Agriculture,7709875839,6549575916
2006,ESP,Spain,71,Chemicals,8133457560,14554735989
2006,ESP,Spain,71,Machinery,5671986689,18885345257
2006,ESP,Spain,71,Vehicles,21381647601,25434453477
2006,FRA,France,77,Agriculture,42628164450,44044502716
2006,FRA,France,77,Chemicals,54577894933,59234011376
2006,FRA,France,77,Electronics,9263584922,26133650360
2006,FRA,France,77,Machinery,47263322627,74521805172
2006,FRA,France,77,Metals,17862292822,24847352471
2006,FRA,France,77,Minerals,29563600,10208770020
2006,FRA,France,77,Vehicles,45756509287,55404968226
2006,GBR,United Kingdom,81,Agriculture,9534079957,12898041733
2006,GBR,United Kingdom,81,Chemicals,38852071670,40226417602
2006,GBR,United Kingdom,81,Electronics,31700603055,15577995623
2006,GBR,United Kingdom,81,Machinery,44249028978,59161098022
2006,GBR,United Kingdom,81,Minerals,9408796580,27072165394
2006,GBR,United Kingdom,81,Textiles,134708841,11190082883
2006,GBR,United Kingdom,81,Vehicles,22541337294,42367394035
2006,HKG,Hong Kong,97,Agriculture,6847198979,8415904288
2006,HKG,Hong Kong,97,Chemicals,14642192870,5146820955
2006,HKG,Hong Kong,97,Electronics,93004206315,119337740333
2006,HKG,Hong Kong,97,Machinery,53530829878,56509771000
2006,HKG,Hong Kong,97,Metals,7027117596,5752439205
2006,HKG,Hong Kong,97,Textiles,26598153689,25133263970
2006,HUN,Hungary,102,Machinery,7345607373,6596332131
2006,IDN,Indonesia,103,Minerals,13151008673,51848729
2006,IND,India,104,Minerals,87925898,11824651512
2006,IRL,Ireland,106,Agriculture,5392266717,6097287306
2006,IRL,Ireland,106,Chemicals,48610478632,4436546217
2006,IRL,Ireland,106,Machinery,4709258385,5634855466
2006,IRN,Iran,107,Minerals,29081749374,61471727
2006,IRQ,Iraq,108,Minerals,11240171432,454722
2006,ISR,Israel,110,Stone,8386725375,4116390359
2006,ITA,Italy,111,Agriculture,13665010433,16334016677
2006,ITA,Italy,111,Chemicals,17691434246,28720042437
2006,ITA,Italy,111,Electronics,3934660124,7249786535
2006,ITA,Italy,111,Machinery,26787835423,22253548137
2006,ITA,Italy,111,Metals,14115698676,12882595502
2006,ITA,Italy,111,Minerals,603343265,12657926504
2006,ITA,Italy,111,Other,4311956480,35587380592
2006,ITA,Italy,111,Vehicles,12898694121,22803949931
2006,JPN,Japan,114,Agriculture,2945094049,25077809255
2006,JPN,Japan,114,Chemicals,46665779414,21088916699
2006,JPN,Japan,114,Electronics,87775292704,50449226218
2006,JPN,Japan,114,Machinery,114935028671,58164091651
2006,JPN,Japan,114,Metals,21203102943,10058494260
2006,JPN,Japan,114,Minerals,617856867,124373413669
2006,JPN,Japan,114,Textiles,3654980923,23876244495
2006,JPN,Japan,114,Vehicles,64267991250,11843440358
2006,KOR,South Korea,121,Chemicals,17048889299,14101145093
2006,KOR,South Korea,121,Electronics,52864845048,34477786839
2006,KOR,South Korea,121,Machinery,32325081991,27783256122
2006,KOR,South Korea,121,Metals,10457069107,18518232664
2006,KOR,South Korea,121,Minerals,60998093,30842958073
2006,KOR,South Korea,121,Vehicles,11333250617,4150569857
2006,LBY,Libya,126,Minerals,12657926504,603343265
2006,MEX,Mexico,138,Agriculture,12417337594,15610541862
2006,MEX,Mexico,138,Chemicals,6210598644,22036146472
2006,MEX,Mexico,138,Electronics,48009316120,36366433893
2006,MEX,Mexico,138,Machinery,30461400707,25854653176
2006,MEX,Mexico,138,Metals,8607724046,10855571256
2006,MEX,Mexico,138,Minerals,33238740799,6314592363
2006,MEX,Mexico,138,Other,6364302336,4707740160
2006,MEX,Mexico,138,Textiles,12760948345,6262627276
2006,MEX,Mexico,138,Vehicles,33529127156,14473273858
2006,MYS,Malaysia,153,Electronics,38403583176,27624210483
2006,MYS,Malaysia,153,Machinery,19378717087,8523436774
2006,NGA,Nigeria,159,Minerals,27283309818,100120850
2006,NLD,Netherlands,162,Agriculture,31475311470,21564431973
2006,NLD,Netherlands,162,Chemicals,41303748139,37846424226
2006,NLD,Netherlands,162,Electronics,12117684636,11029426358
2006,NLD,Netherlands,162,Machinery,35759990330,45748443646
2006,NLD,Netherlands,162,Metals,7543559541,6787992310
2006,NLD,Netherlands,162,Minerals,41083248293,54518748962
2006,NLD,Netherlands,162,Other,28192319488,15229520640
2006,NLD,Netherlands,162,Vehicles,3656967401,6703849417
2006,NOR,Norway,163,Minerals,37745870882,394259000
2006,PHL,Philippines,174,Electronics,12223299727,1722178579
2006,POL,Poland,177,Machinery,4017828167,7111458367
2006,QAT,Qatar,183,Minerals,14011121952,2048091
2006,RUS,Russian Federation,186,Minerals,86798555637,305693504
2006,RUS,Russian Federation,186,Other,12324953456,0
2006,SAU,Saudi Arabia,188,Minerals,95610348355,77929877
2006,SGP,Singapore,192,Electronics,67840376128,47354732586
2006,SGP,Singapore,192,Machinery,20652760498,17276042808
2006,TWN,Taiwan,249,Chemicals,14553694212,11677025360
2006,TWN,Taiwan,249,Electronics,89745266084,37757941997
2006,TWN,Taiwan,249,Machinery,34227610164,24593448559
2006,TWN,Taiwan,249,Metals,7198314013,3622574560
2006,TWN,Taiwan,249,Minerals,60921792,14051877456
2006,USA,United States of America,231,Agriculture,60935100961,76829820493
2006,USA,United States of America,231,Chemicals,115705473179,133890502460
2006,USA,United States of America,231,Electronics,105302033354,214939506598
2006,USA,United States of America,231,Machinery,193242673480,302502106949
2006,USA,United States of America,231,Metals,35566468723,55024573700
2006,USA,United States of America,231,Minerals,17639919911,249050879935
2006,USA,United States of America,231,Other,10615124480,21384552448
2006,USA,United States of America,231,Stone,4116390359,8386725375
2006,USA,United States of America,231,Textiles,18152740468,101331502308
2006,USA,United States of America,231,Vehicles,104978509991,220190993477
2006,VEN,Venezuela,236,Minerals,34314041287,572337366
2007,AGO,Angola,2,Minerals,24450735537,48502153
2007,ANS,Undeclared Countries,250,Minerals,15012707843,65861693402
2007,ANS,Undeclared Countries,250,Other,68203018240,58405151744
2007,ARE,United Arab Emirates,7,Minerals,80546445170,549166683
2007,ARE,United Arab Emirates,7,Other,34766626816,20202338304
2007,ARE,United Arab Emirates,7,Stone,4623091079,6370990311
2007,AUS,Australia,14,Minerals,33443585504,616846991
2007,AUT,Austria,15,Agriculture,5829609511,8204295054
2007,AUT,Austria,15,Chemicals,4330417151,9067620673
2007,AUT,Austria,15,Electronics,4733684129,6379368120
2007,AUT,Austria,15,Machinery,9820584766,13727337674
2007,AUT,Austria,15,Metals,7460100069,8369037813
2007,AUT,Austria,15,Vehicles,6414642952,8502244727
2007,BEL,Belgium,18,Agriculture,29138078496,24324451831
2007,BEL,Belgium,18,Chemicals,89314468323,83552472925
2007,BEL,Belgium,18,Machinery,13641684254,12148744588
2007,BEL,Belgium,18,Metals,27302020189,17639370651
2007,BEL,Belgium,18,Minerals,9284303612,27588243735
2007,BEL,Belgium,18,Vehicles,24221211142,21016776266
2007,BLR,Belarus,28,Other,4035243520,7492202496
2007,BRA,Brazil,32,Machinery,2786683675,8345978639
2007,BRA,Brazil,32,Minerals,9991260019,456254750
2007,CAN,Canada,39,Agriculture,42914574891,27642469425
2007,CAN,Canada,39,Chemicals,32144945632,32194308812
2007,CAN,Canada,39,Electronics,12661423021,22780518441
2007,CAN,Canada,39,Machinery,28898176673,63166542334
2007,CAN,Canada,39,Metals,29525975041,19493133713
2007,CAN,Canada,39,Minerals,83931750930,12639764490
2007,CAN,Canada,39,Other,15024530432,7864537600
2007,CAN,Canada,39,Stone,5030990612,5728888099
2007,CAN,Canada,39,Textiles,9162917376,8717469100
2007,CAN,Canada,39,Vehicles,67894733558,55131124931
2007,CHE,Switzerland,41,Chemicals,11274616739,9520649639
2007,CHE,Switzerland,41,Machinery,10839294414,10152462520
2007,CHN,China,43,Agriculture,32606892535,12713561309
2007,CHN,China,43,Chemicals,34229449637,61751910070
2007,CHN,China,43,Electronics,240329498128,168726622810
2007,CHN,China,43,Machinery,279687234150,128288410130
2007,CHN,China,43,Metals,45276546129,36398145785
2007,CHN,China,43,Minerals,763096704,61939154924
2007,CHN,China,43,Textiles,163393317519,11346139000
2007,CHN,China,43,Vehicles,10261944264,16370027584
2007,CZE,Czech Republic,59,Electronics,6005575549,4592228770
2007,CZE,Czech Republic,59,Machinery,7655610119,7325749233
2007,CZE,Czech Republic,59,Vehicles,6288399383,4553386157
2007,DEU,Germany,61,Agriculture,53850024660,54744235245
2007,DEU,Germany,61,Chemicals,141059748200,133310653950
2007,DEU,Germany,61,Electronics,56582218236,69323884087
2007,DEU,Germany,61,Machinery,213190652811,154426069594
2007,DEU,Germany,61,Metals,58318711339,59012725016
2007,DEU,Germany,61,Minerals,8068179657,57839611418
2007,DEU,Germany,61,Other,24594843648,16223316480
2007,DEU,Germany,61,Textiles,510225851,12979303199
2007,DEU,Germany,61,Vehicles,161773189984,78819594458
2007,DZA,Algeria,66,Minerals,17477427225,219635427
2007,ESP,Spain,71,Agriculture,8860455876,7751732081
2007,ESP,Spain,71,Chemicals,9942899304,17030737328
2007,ESP,Spain,71,Machinery,6701623809,22177621086
2007,ESP,Spain,71,Vehicles,31425351606,32517279864
2007,FRA,France,77,Agriculture,50186366931,51411935925
2007,FRA,France,77,Chemicals,63391000038,68539492588
2007,FRA,France,77,Electronics,6435832496,9086956970
2007,FRA,France,77,Machinery,53541337376,83551239117
2007,FRA,France,77,Metals,20766926081,30480631641
2007,FRA,France,77,Minerals,21932952,11642803998
2007,FRA,France,77,Other,2553228544,10087416832
2007,FRA,France,77,Vehicles,53209520388,70614694212
2007,GBR,United Kingdom,81,Agriculture,15834564441,32155513800
2007,GBR,United Kingdom,81,Chemicals,47343265954,52827171925
2007,GBR,United Kingdom,81,Electronics,5122094630,17712740984
2007,GBR,United Kingdom,81,Machinery,41920782216,64731382564
2007,GBR,United Kingdom,81,Metals,4595422214,6987242123
2007,GBR,United Kingdom,81,Minerals,21851435683,32274492112
2007,GBR,United Kingdom,81,Other,3327441152,7909329408
2007,GBR,United Kingdom,81,Textiles,173386930,13845881802
2007,GBR,United Kingdom,81,Vehicles,27179819488,56424055453
2007,HKG,Hong Kong,97,Electronics,18289161798,130901773012
2007,HKG,Hong Kong,97,Machinery,5769684479,60949037482
2007,HKG,Hong Kong,97,Textiles,1295935619,24147203333
2007,HUN,Hungary,102,Machinery,8382786446,7231698177
2007,IDN,Indonesia,103,Minerals,13828310606,77195085
2007,IND,India,104,Minerals,352250530,14158623170
2007,IND,India,104,Stone,6370990311,4623091079
2007,IRL,Ireland,106,Agriculture,5903997523,7375552763
2007,IRL,Ireland,106,Chemicals,59452989645,9458192567
2007,IRL,Ireland,106,Machinery,4825496612,6258252681
2007,IRN,Iran,107,Minerals,23819494399,103996550
2007,IRQ,Iraq,108,Minerals,10797940709,725109
2007,ISR,Israel,110,Stone,9121868183,4956890786
2007,ITA,Italy,111,Agriculture,16011300780,18628880346
2007,ITA,Italy,111,Chemicals,21104601945,33457870271
2007,ITA,Italy,111,Electronics,4586603484,7616105764
2007,ITA,Italy,111,Machinery,31309848675,25016135525
2007,ITA,Italy,111,Metals,17927788868,15129293558
2007,ITA,Italy,111,Minerals,989637330,33096207803
2007,ITA,Italy,111,Other,5508670464,22783537152
2007,ITA,Italy,111,Vehicles,15084649847,26876796901
2007,JPN,Japan,114,Agriculture,3182258780,26474386693
2007,JPN,Japan,114,Chemicals,52026177900,23473901663
2007,JPN,Japan,114,Electronics,107654231614,59024301591
2007,JPN,Japan,114,Machinery,132677506165,64001087648
2007,JPN,Japan,114,Metals,24984304888,11481559647
2007,JPN,Japan,114,Minerals,602604388,125463302197
2007,JPN,Japan,114,Textiles,3626230308,24714828435
2007,JPN,Japan,114,Vehicles,65404094575,11756895486
2007,KOR,South Korea,121,Chemicals,19986881713,16275610593
2007,KOR,South Korea,121,Electronics,61209379830,42552861984
2007,KOR,South Korea,121,Machinery,38321604338,30546629273
2007,KOR,South Korea,121,Metals,11300677117,23579674187
2007,KOR,South Korea,121,Minerals,233794417,31092314995
2007,KOR,South Korea,121,Textiles,3230430986,6884116057
2007,KOR,South Korea,121,Vehicles,11167969556,4147385407
2007,LBY,Libya,126,Minerals,15396142889,977199247
2007,MEX,Mexico,138,Agriculture,13425682727,17370890076
2007,MEX,Mexico,138,Chemicals,6566816669,22535934982
2007,MEX,Mexico,138,Electronics,57065395757,35332672267
2007,MEX,Mexico,138,Machinery,33797598006,25695906347
